GradYear,Student Ref,Admission Year,Program,Semester/Year,Academic Year,Student Status,Gender,Nationality,Application Category,GPA,CGPA
2026,3194593328132521277,2022-2023,B.Sc - Electrical and Electronic Engineering,Semester 3,2023-2024,Active,Male,Country0,Full Fee Paying,2.1,2.19
2026,4904112386420423172,2022-2023,B.Sc - Computer Science,Semester 1,2023-2024,Active,Female,Country0,Full Fee Paying,3.89,3.82
2026,4904112386420423172,2022-2023,B.Sc - Computer Science,Semester 2,2023-2024,Active,Female,Country0,Full Fee Paying,3.83,3.83
2026,4904112386420423172,2022-2023,B.Sc - Computer Science,Semester 3,2023-2024,Active,Female,Country0,Full Fee Paying,3.5,3.74
2027,6807580201045465152,2023-2024,B.Sc - Business Administration,Semester 2,2023-2024,Exited,Female,Country39,Sahel Scholar,1.5,1.5
2027,6807580201045465152,2023-2024,B.Sc - Business Administration,Semester 3,2023-2024,Exited,Female,Country39,Sahel Scholar,1.33,1.38
2026,5469952189170006233,2022-2023,B.Sc - Business Administration,Semester 1,2023-2024,Active,Female,Country0,Full Fee Paying,2.83,2.97
2026,5469952189170006233,2022-2023,B.Sc - Business Administration,Semester 2,2023-2024,Active,Female,Country0,Full Fee Paying,3.39,3.12
2026,5469952189170006233,2022-2023,B.Sc - Business Administration,Semester 3,2023-2024,Active,Female,Country0,Full Fee Paying,3.59,3.26
2025,9158911913551639563,2021-2022,B.Sc - Electrical and Electronic Engineering,Semester 1,2023-2024,Graduated,Male,Country0,Ashesi Financial Aid,3.4,3.6
2025,9158911913551639563,2021-2022,B.Sc - Electrical and Electronic Engineering,Semester 2,2023-2024,Graduated,Male,Country0,Ashesi Financial Aid,3.8,3.64
2025,9158911913551639563,2021-2022,B.Sc - Electrical and Electronic Engineering,Semester 3,2023-2024,Graduated,Male,Country0,Ashesi Financial Aid,3.9,3.69
2024,425327442709981309,2020-2021,B.Sc - Electrical and Electronic Engineering,Semester 1,2023-2024,Graduated,Female,Country0,Ashesi Financial Aid,1.7,2.24
2024,425327442709981309,2020-2021,B.Sc - Electrical and Electronic Engineering,Semester 2,2023-2024,Graduated,Female,Country0,Ashesi Financial Aid,1.09,2.04
2024,425327442709981309,2020-2021,B.Sc - Electrical and Electronic Engineering,Semester 3,2023-2024,Graduated,Female,Country0,Ashesi Financial Aid,2.3,2.07
2024,6973112390469329811,2020-2021,B.Sc - Business Administration,Semester 1,2023-2024,Graduated,Male,Country0,MCF Scholar,3.88,3.63
2024,6973112390469329811,2020-2021,B.Sc - Business Administration,Semester 2,2023-2024,Graduated,Male,Country0,MCF Scholar,3.5,3.61
2024,6973112390469329811,2020-2021,B.Sc - Business Administration,Semester 3,2023-2024,Graduated,Male,Country0,MCF Scholar,3.25,3.59
2027,7967985251305303311,2023-2024,B.Sc - Business Administration,Semester 2,2023-2024,Active,Female,Country0,Full Fee Paying,1.75,1.75
2027,7967985251305303311,2023-2024,B.Sc - Business Administration,Semester 3,2023-2024,Active,Female,Country0,Full Fee Paying,3.39,2.97
2025,8223060650573097473,2021-2022,B.Sc - Management Information Systems,Semester 1,2023-2024,Graduated,Female,Country0,MCF Scholar,2.56,2.32
2025,8223060650573097473,2021-2022,B.Sc - Management Information Systems,Semester 2,2023-2024,Graduated,Female,Country0,MCF Scholar,2.88,2.42
2025,8223060650573097473,2021-2022,B.Sc - Management Information Systems,Semester 3,2023-2024,Graduated,Female,Country0,MCF Scholar,2.88,2.49
2027,6236247557516374422,2023-2024,B.Sc - Computer Engineering,Semester 2,2023-2024,Active,Male,Country0,Full Fee Paying,2.63,2.63
2027,6236247557516374422,2023-2024,B.Sc - Computer Engineering,Semester 3,2023-2024,Active,Male,Country0,Full Fee Paying,2.5,2.56
2026,960194376062344201,2022-2023,B.Sc - Management Information Systems,Semester 1,2023-2024,Active,Male,Country0,Full Fee Paying,3,2.88
2026,960194376062344201,2022-2023,B.Sc - Management Information Systems,Semester 2,2023-2024,Active,Male,Country0,Full Fee Paying,2.72,2.83
2026,960194376062344201,2022-2023,B.Sc - Management Information Systems,Semester 3,2023-2024,Active,Male,Country0,Full Fee Paying,3.29,2.92
2027,8160791239648950911,2023-2024,B.Sc - Computer Science,Semester 2,2023-2024,Exited,Male,Country0,Ashesi Financial Aid,1.13,1.13
2027,8160791239648950911,2023-2024,B.Sc - Computer Science,Semester 3,2023-2024,Exited,Male,Country0,Ashesi Financial Aid,1.78,1.67
2025,4522397807489444189,2021-2022,B.Sc - Electrical and Electronic Engineering,Semester 1,2023-2024,Graduated,Female,Country0,MCF Scholar,3,3.07
2025,4522397807489444189,2021-2022,B.Sc - Electrical and Electronic Engineering,Semester 2,2023-2024,Graduated,Female,Country0,MCF Scholar,2.8,3.01
2025,4522397807489444189,2021-2022,B.Sc - Electrical and Electronic Engineering,Semester 3,2023-2024,Graduated,Female,Country0,MCF Scholar,2.9,2.99
2024,6610546322946219631,2020-2021,B.Sc - Computer Science,Semester 1,2023-2024,Graduated,Female,Country1,Emerson Collective (EC),2.63,2.23
2024,6610546322946219631,2020-2021,B.Sc - Computer Science,Semester 2,2023-2024,Graduated,Female,Country1,Emerson Collective (EC),2.63,2.36
2024,6610546322946219631,2020-2021,B.Sc - Computer Science,Semester 3,2023-2024,Graduated,Female,Country1,Emerson Collective (EC),2.38,2.41
2024,7469085584389947242,2020-2021,B.Sc - Business Administration,Semester 1,2023-2024,Graduated,Female,Country6,MCF Scholar,2.63,2.33
2024,7469085584389947242,2020-2021,B.Sc - Business Administration,Semester 2,2023-2024,Graduated,Female,Country6,MCF Scholar,1.63,2.24
2024,7469085584389947242,2020-2021,B.Sc - Business Administration,Semester 3,2023-2024,Graduated,Female,Country6,MCF Scholar,2.67,2.38
2025,826858887006745016,2021-2022,B.Sc - Business Administration,Semester 1,2023-2024,Graduated,Female,Country0,Full Fee Paying,3,3.1
2025,826858887006745016,2021-2022,B.Sc - Business Administration,Semester 2,2023-2024,Graduated,Female,Country0,Full Fee Paying,2.88,3.06
2025,826858887006745016,2021-2022,B.Sc - Business Administration,Semester 3,2023-2024,Graduated,Female,Country0,Full Fee Paying,3.25,3.09
2025,1429022004788561078,2021-2022,B.Sc - Management Information Systems,Semester 1,2023-2024,Graduated,Female,Country0,Ashesi Financial Aid,2.89,2.89
2025,1429022004788561078,2021-2022,B.Sc - Management Information Systems,Semester 2,2023-2024,Graduated,Female,Country0,Ashesi Financial Aid,3.5,3
2025,1429022004788561078,2021-2022,B.Sc - Management Information Systems,Semester 3,2023-2024,Graduated,Female,Country0,Ashesi Financial Aid,3.25,3.04
2026,8831909385901542155,2022-2023,B.Sc - Computer Engineering,Semester 1,2023-2024,Active,Male,Country0,Full Fee Paying,3,3.06
2026,8831909385901542155,2022-2023,B.Sc - Computer Engineering,Semester 2,2023-2024,Active,Male,Country0,Full Fee Paying,2.83,2.98
2026,8831909385901542155,2022-2023,B.Sc - Computer Engineering,Semester 3,2023-2024,Active,Male,Country0,Full Fee Paying,2.8,2.93
2024,5277464828273338391,2020-2021,B.Sc - Business Administration,Semester 1,2023-2024,Graduated,Male,Country0,Full Fee Paying,3.13,2.79
2024,5277464828273338391,2020-2021,B.Sc - Business Administration,Semester 2,2023-2024,Graduated,Male,Country0,Full Fee Paying,2.75,2.79
2024,5277464828273338391,2020-2021,B.Sc - Business Administration,Semester 3,2023-2024,Graduated,Male,Country0,Full Fee Paying,3.38,2.86
2026,7654359090358163170,2022-2023,B.Sc - Computer Science,Semester 1,2023-2024,Active,Male,Country0,Full Fee Paying,3.61,3.56
2026,7654359090358163170,2022-2023,B.Sc - Computer Science,Semester 2,2023-2024,Active,Male,Country0,Full Fee Paying,3.5,3.54
2026,7654359090358163170,2022-2023,B.Sc - Computer Science,Semester 3,2023-2024,Active,Male,Country0,Full Fee Paying,3.28,3.47
2027,6893099356411496301,2023-2024,B.Sc - Management Information Systems,Semester 2,2023-2024,Active,Male,Country0,Ashesi Financial Aid / AUFC,2.63,2.63
2027,6893099356411496301,2023-2024,B.Sc - Management Information Systems,Semester 3,2023-2024,Active,Male,Country0,Ashesi Financial Aid / AUFC,2.78,2.71
2024,3695056158832201271,2020-2021,B.Sc - Electrical and Electronic Engineering,Semester 1,2023-2024,Graduated,Female,Country0,African Female Muslim (AFM),3,3.26
2024,3695056158832201271,2020-2021,B.Sc - Electrical and Electronic Engineering,Semester 2,2023-2024,Graduated,Female,Country0,African Female Muslim (AFM),3.5,3.3
2024,3695056158832201271,2020-2021,B.Sc - Electrical and Electronic Engineering,Semester 3,2023-2024,Graduated,Female,Country0,African Female Muslim (AFM),3.38,3.3
2025,3400600734314495996,2021-2022,B.Sc - Business Administration,Semester 1,2023-2024,Graduated,Female,Country0,Full Fee Paying,2.72,2.62
2025,3400600734314495996,2021-2022,B.Sc - Business Administration,Semester 2,2023-2024,Graduated,Female,Country0,Full Fee Paying,2.13,2.53
2025,3400600734314495996,2021-2022,B.Sc - Business Administration,Semester 3,2023-2024,Graduated,Female,Country0,Full Fee Paying,2.63,2.55
2025,9200846782275837405,2021-2022,B.Sc - Management Information Systems,Semester 1,2023-2024,Graduated,Female,Country0,MCF Scholar,3.64,3.39
2025,9200846782275837405,2021-2022,B.Sc - Management Information Systems,Semester 2,2023-2024,Graduated,Female,Country0,MCF Scholar,3.38,3.39
2025,9200846782275837405,2021-2022,B.Sc - Management Information Systems,Semester 3,2023-2024,Graduated,Female,Country0,MCF Scholar,3.1,3.33
2024,5182292601831461771,2020-2021,B.Sc - Business Administration,Semester 1,2023-2024,Graduated,Male,Country0,Full Fee Paying,3.75,2.92
2024,5182292601831461771,2020-2021,B.Sc - Business Administration,Semester 2,2023-2024,Graduated,Male,Country0,Full Fee Paying,3.13,3.03
2024,5182292601831461771,2020-2021,B.Sc - Business Administration,Semester 3,2023-2024,Graduated,Male,Country0,Full Fee Paying,3.5,3.08
2024,4778275362785509138,2020-2021,B.Sc - Computer Engineering,Semester 1,2023-2024,Exited,Male,Country0,Full Fee Paying,0.75,2.03
2024,4778275362785509138,2020-2021,B.Sc - Computer Engineering,Semester 2,2023-2024,Exited,Male,Country0,Full Fee Paying,0.38,1.94
2024,4778275362785509138,2020-2021,B.Sc - Computer Engineering,Semester 3,2023-2024,Exited,Male,Country0,Full Fee Paying,0,1.94
2025,3250900320872313495,2021-2022,B.Sc - Computer Science,Semester 1,2023-2024,Active,Male,Country0,MCF Scholar,1.94,2.86
2025,3250900320872313495,2021-2022,B.Sc - Computer Science,Semester 2,2023-2024,Active,Male,Country0,MCF Scholar,2.11,2.7
2025,3250900320872313495,2021-2022,B.Sc - Computer Science,Semester 3,2023-2024,Active,Male,Country0,MCF Scholar,2.22,2.73
2026,537661348324943510,2022-2023,B.Sc - Computer Engineering,Semester 1,2023-2024,Active,Male,Country0,Ashesi Financial Aid / AUFC,3.11,3.18
2026,537661348324943510,2022-2023,B.Sc - Computer Engineering,Semester 2,2023-2024,Active,Male,Country0,Ashesi Financial Aid / AUFC,2.72,3.02
2026,537661348324943510,2022-2023,B.Sc - Computer Engineering,Semester 3,2023-2024,Active,Male,Country0,Ashesi Financial Aid / AUFC,3.1,3.04
2027,8595122255326927447,2023-2024,B.Sc - Computer Science,Semester 2,2023-2024,Active,Female,Country39,Sahel Scholar,2,2
2027,8595122255326927447,2023-2024,B.Sc - Computer Science,Semester 3,2023-2024,Active,Female,Country39,Sahel Scholar,2.93,2.59
2026,8138302189907954341,2022-2023,B.Sc - Business Administration,Semester 1,2023-2024,Active,Female,Country0,Ashesi Financial Aid / AUFC,3.57,3.2
2026,8138302189907954341,2022-2023,B.Sc - Business Administration,Semester 2,2023-2024,Active,Female,Country0,Ashesi Financial Aid / AUFC,3.5,3.31
2026,8138302189907954341,2022-2023,B.Sc - Business Administration,Semester 3,2023-2024,Active,Female,Country0,Ashesi Financial Aid / AUFC,3.5,3.37
2027,1044983878969229296,2023-2024,B.Sc - Computer Science,Semester 2,2023-2024,Active,Female,Country0,Full Fee Paying,2.25,2.25
2027,1044983878969229296,2023-2024,B.Sc - Computer Science,Semester 3,2023-2024,Active,Female,Country0,Full Fee Paying,2.17,2.21
2024,8122261726618737368,2020-2021,B.Sc - Business Administration,Semester 1,2023-2024,Graduated,Female,Country0,Full Fee Paying,3.38,3.14
2024,8122261726618737368,2020-2021,B.Sc - Business Administration,Semester 2,2023-2024,Graduated,Female,Country0,Full Fee Paying,2.88,3.1
2024,8122261726618737368,2020-2021,B.Sc - Business Administration,Semester 3,2023-2024,Graduated,Female,Country0,Full Fee Paying,3.33,3.12
2024,7957640148829137914,2020-2021,B.Sc - Business Administration,Semester 1,2023-2024,Graduated,Male,Country0,MCF Scholar,3.4,3.54
2024,7957640148829137914,2020-2021,B.Sc - Business Administration,Semester 2,2023-2024,Graduated,Male,Country0,MCF Scholar,3.5,3.53
2024,7957640148829137914,2020-2021,B.Sc - Business Administration,Semester 3,2023-2024,Graduated,Male,Country0,MCF Scholar,3.63,3.6
2024,6417500019974604722,2020-2021,B.Sc - Business Administration,Semester 1,2023-2024,Graduated,Female,Country0,Full Fee Paying,2.88,3.48
2024,6417500019974604722,2020-2021,B.Sc - Business Administration,Semester 2,2023-2024,Graduated,Female,Country0,Full Fee Paying,3.17,3.45
2024,6417500019974604722,2020-2021,B.Sc - Business Administration,Semester 3,2023-2024,Graduated,Female,Country0,Full Fee Paying,3.33,3.44
2025,5009439820190349933,2021-2022,B.Sc - Computer Science,Semester 1,2023-2024,Exited,Male,Country0,Full Fee Paying,2.78,2.68
2024,1748966122763007513,2020-2021,B.Sc - Electrical and Electronic Engineering,Semester 1,2023-2024,Graduated,Male,Country0,Full Fee Paying,3,2.98
2024,1748966122763007513,2020-2021,B.Sc - Electrical and Electronic Engineering,Semester 2,2023-2024,Graduated,Male,Country0,Full Fee Paying,3.2,3.02
2024,1748966122763007513,2020-2021,B.Sc - Electrical and Electronic Engineering,Semester 3,2023-2024,Graduated,Male,Country0,Full Fee Paying,3.25,3.04
2027,5702583204799699294,2023-2024,B.Sc - Business Administration,Semester 2,2023-2024,Active,Female,Country39,Sahel Scholar,2.75,2.75
2027,5702583204799699294,2023-2024,B.Sc - Business Administration,Semester 3,2023-2024,Active,Female,Country39,Sahel Scholar,1.72,2.04
2023,3548376856735835846,2019-2020,B.Sc - Electrical and Electronic Engineering,Semester 1,2023-2024,Graduated,Male,Country0,Full Fee Paying,2.5,3.14
2027,385701835470851352,2023-2024,B.Sc - Business Administration,Semester 2,2023-2024,Active,Female,Country39,Sahel Scholar,2.25,2.25
2027,385701835470851352,2023-2024,B.Sc - Business Administration,Semester 3,2023-2024,Active,Female,Country39,Sahel Scholar,2.83,2.65
2027,7955819414826054165,2023-2024,B.Sc - Management Information Systems,Semester 2,2023-2024,Active,Male,Country0,Full Fee Paying,2.75,2.75
2027,7955819414826054165,2023-2024,B.Sc - Management Information Systems,Semester 3,2023-2024,Active,Male,Country0,Full Fee Paying,3,2.88
2024,6585884742692118068,2020-2021,B.Sc - Computer Science,Semester 1,2023-2024,Graduated,Male,Country0,Full Fee Paying,3.13,2.83
2024,6585884742692118068,2020-2021,B.Sc - Computer Science,Semester 2,2023-2024,Graduated,Male,Country0,Full Fee Paying,2.75,2.82
2024,6585884742692118068,2020-2021,B.Sc - Computer Science,Semester 3,2023-2024,Graduated,Male,Country0,Full Fee Paying,2.86,2.82
2024,6818687093497007513,2020-2021,B.Sc - Computer Engineering,Semester 1,2023-2024,Graduated,Female,Country0,MCF Scholar,0,3.61
2024,6818687093497007513,2020-2021,B.Sc - Computer Engineering,Semester 2,2023-2024,Graduated,Female,Country0,MCF Scholar,3.5,3.59
2024,6818687093497007513,2020-2021,B.Sc - Computer Engineering,Semester 3,2023-2024,Graduated,Female,Country0,MCF Scholar,3.8,3.62
2026,693978524245790134,2022-2023,B.Sc - Computer Science,Semester 1,2023-2024,Active,Male,Country0,Full Fee Paying,1.72,2.15
2026,693978524245790134,2022-2023,B.Sc - Computer Science,Semester 2,2023-2024,Active,Male,Country0,Full Fee Paying,1.72,2.17
2026,693978524245790134,2022-2023,B.Sc - Computer Science,Semester 3,2023-2024,Active,Male,Country0,Full Fee Paying,1.91,2.15
2024,5456241554453449213,2020-2021,B.Sc - Computer Science,Semester 1,2023-2024,Graduated,Female,Country0,Ashesi Financial Aid,3.13,3.14
2024,5456241554453449213,2020-2021,B.Sc - Computer Science,Semester 2,2023-2024,Graduated,Female,Country0,Ashesi Financial Aid,3.5,3.19
2024,5456241554453449213,2020-2021,B.Sc - Computer Science,Semester 3,2023-2024,Graduated,Female,Country0,Ashesi Financial Aid,3.38,3.26
2026,2645451292082345952,2022-2023,B.Sc - Computer Science,Semester 1,2023-2024,Active,Female,Country3,Ashesi Financial Aid / AUFC,3.78,3.82
2026,2645451292082345952,2022-2023,B.Sc - Computer Science,Semester 2,2023-2024,Active,Female,Country3,Ashesi Financial Aid / AUFC,3.83,3.83
2026,2645451292082345952,2022-2023,B.Sc - Computer Science,Semester 3,2023-2024,Active,Female,Country3,Ashesi Financial Aid / AUFC,3.86,3.84
2024,5605724478951271595,2020-2021,B.Sc - Computer Science,Semester 1,2023-2024,Graduated,Female,Country0,Ashesi Financial Aid,3.75,3.5
2024,5605724478951271595,2020-2021,B.Sc - Computer Science,Semester 2,2023-2024,Graduated,Female,Country0,Ashesi Financial Aid,3.63,3.52
2024,5605724478951271595,2020-2021,B.Sc - Computer Science,Semester 3,2023-2024,Graduated,Female,Country0,Ashesi Financial Aid,3.83,3.55
2026,2123543713628773855,2022-2023,B.Sc - Business Administration,Semester 1,2023-2024,Active,Male,Country0,MCF Scholar,3.29,3.53
2026,2123543713628773855,2022-2023,B.Sc - Business Administration,Semester 2,2023-2024,Active,Male,Country0,MCF Scholar,3.56,3.54
2026,2123543713628773855,2022-2023,B.Sc - Business Administration,Semester 3,2023-2024,Active,Male,Country0,MCF Scholar,4,3.67
2024,2285158167473296658,2020-2021,B.Sc - Computer Science,Semester 1,2023-2024,Graduated,Male,Country18,Full Fee Paying,3.63,3.25
2024,2285158167473296658,2020-2021,B.Sc - Computer Science,Semester 2,2023-2024,Graduated,Male,Country18,Full Fee Paying,3.13,3.23
2024,2285158167473296658,2020-2021,B.Sc - Computer Science,Semester 3,2023-2024,Graduated,Male,Country18,Full Fee Paying,2.88,3.19
2025,972485651759314379,2021-2022,B.Sc - Business Administration,Semester 1,2023-2024,Graduated,Female,Country0,MCF Scholar,3.05,3.07
2025,972485651759314379,2021-2022,B.Sc - Business Administration,Semester 2,2023-2024,Graduated,Female,Country0,MCF Scholar,2.75,3.01
2025,972485651759314379,2021-2022,B.Sc - Business Administration,Semester 3,2023-2024,Graduated,Female,Country0,MCF Scholar,2.83,2.99
2026,7965016854589260131,2022-2023,B.Sc - Electrical and Electronic Engineering,Semester 1,2023-2024,Active,Female,Country0,MCF Scholar,2.83,2.62
